student_id,first_name,last_name,email,birth_date,enrolled_at,country
STU-0004408,Andres,Munoz,andres.munoz3470@demo.io,2007-11-28,2021-08-14,AR
STU-0004409,Carlos,Gutierrez,carlos.gutierrez411@synthetic.dev,2007-05-10,2022-04-28,AR
STU-0004410,Matias,Rodriguez,matias.rodriguez9639@mail.test,2000-04-30,2018-11-02,CL
STU-0004411,Vicente,Henriquez,vicente.henriquez1717@lake.local,1996-03-30,2018-11-17,AR
STU-0004412,Josefa,Soto,josefa.soto3770@mail.test,2001-02-06,2025-03-31,MX
STU-0004413,Isabel,Castillo,isabel.castillo3860@demo.io,2003-04-22,2018-12-08,US
STU-0004414,Ignacio,Reyes,ignacio.reyes9073@demo.io,2006-12-20,2022-02-03,CL
STU-0004415,Magdalena,Ortiz,magdalena.ortiz9207@example.com,2001-02-03,2024-08-28,CL
STU-0004416,Ana,Vega,ana.vega1416@demo.io,1998-07-04,2019-07-03,US
STU-0004417,Sebastian,Alvarez,sebastian.alvarez7424@lake.local,1999-02-13,2023-07-28,PE
STU-0004418,Rodrigo,Gutierrez,rodrigo.gutierrez7948@demo.io,2006-12-09,2021-06-12,PE
STU-0004419,Sofia,Silva,sofia.silva8939@example.com,2007-05-12,2022-10-21,AR
STU-0004420,Diego,Pino,diego.pino8458@demo.io,2007-02-07,2024-02-16,AR
STU-0004421,Ignacio,Henriquez,ignacio.henriquez1388@synthetic.dev,2007-04-17,2024-04-08,US
STU-0004422,Gabriel,Vera,gabriel.vera6548@mail.test,2006-03-16,2020-04-10,CL
STU-0004423,Vicente,Martinez,vicente.martinez391@demo.io,1995-12-20,2024-09-09,BR
STU-0004424,Tomas,Saavedra,tomas.saavedra1975@lake.local,1995-09-18,2024-08-17,AR
STU-0004425,Luis,Torres,luis.torres7800@mail.test,1996-11-18,2019-12-18,BR
STU-0004426,Eduardo,Castro,eduardo.castro9358@demo.io,2001-08-09,2023-01-11,CL
STU-0004427,Alejandro,Carvajal,alejandro.carvajal1047@demo.io,2004-11-04,2023-08-16,CL
STU-0004428,Jose,Gutierrez,jose.gutierrez9605@synthetic.dev,2006-11-24,2022-08-04,CL
STU-0004429,Renata,Castillo,renata.castillo8959@synthetic.dev,2006-05-29,2018-01-30,MX
STU-0004430,Maria,Carvajal,maria.carvajal5948@mail.test,1996-04-10,2023-04-17,US
STU-0004431,Constanza,Sandoval,constanza.sandoval2275@demo.io,1999-11-30,2021-03-05,CL
STU-0004432,Catalina,Rodriguez,catalina.rodriguez2701@mail.test,2000-04-19,2018-03-25,US
STU-0004433,Antonia,Toro,antonia.toro4770@example.com,2003-04-12,2025-04-02,US
STU-0004434,Cristobal,Perez,cristobal.perez5046@lake.local,2004-10-27,2020-09-22,MX
STU-0004435,Jose,Riquelme,jose.riquelme6245@mail.test,1998-10-13,2018-12-20,ES
STU-0004436,Pablo,Castillo,pablo.castillo4625@demo.io,1999-04-23,2019-04-02,AR
STU-0004437,Camila,Valenzuela,camila.valenzuela3436@lake.local,1997-07-10,2022-09-28,CL
STU-0004438,Martina,Rodriguez,martina.rodriguez9519@demo.io,2001-01-29,2024-08-15,CO
STU-0004439,Juan,Vasquez,juan.vasquez359@lake.local,2003-03-29,2019-01-28,PE
STU-0004440,Sebastian,Gutierrez,sebastian.gutierrez9517@synthetic.dev,1995-12-23,2021-11-29,CL
STU-0004441,Florencia,Aravena,florencia.aravena8015@synthetic.dev,2007-02-24,2021-01-13,PE
STU-0004442,Florencia,Lopez,florencia.lopez2141@demo.io,2004-06-30,2024-02-03,PE
STU-0004443,Tomas,Hernandez,tomas.hernandez1779@example.com,1997-01-07,2024-09-12,CL
STU-0004444,Felipe,Diaz,felipe.diaz1682@mail.test,2001-11-05,2024-04-17,AR
STU-0004445,Isabel,Bravo,isabel.bravo3243@demo.io,2007-03-15,2023-06-09,PE
STU-0004446,Cristobal,Carvajal,cristobal.carvajal7399@example.com,1999-03-06,2021-07-15,CL
STU-0004447,Paula,Martinez,paula.martinez2550@lake.local,2006-09-10,2024-09-17,BR
STU-0004448,Emilia,Sepulveda,emilia.sepulveda8022@demo.io,2004-01-17,2022-11-26,CL
STU-0004449,Nicolas,Gonzalez,nicolas.gonzalez8559@lake.local,1996-07-17,2022-10-07,BR
STU-0004450,Sofia,Sandoval,sofia.sandoval446@example.com,1998-10-30,2020-11-28,BR
STU-0004451,Jose,Silva,jose.silva8704@lake.local,2004-03-31,2023-09-24,CL
STU-0004452,Luis,Gonzalez,luis.gonzalez6360@synthetic.dev,2002-08-03,2023-03-05,CL
STU-0004453,Rodrigo,Rojas,rodrigo.rojas2440@synthetic.dev,2002-08-29,2024-01-23,CL
STU-0004454,Catalina,Reyes,catalina.reyes4033@lake.local,2001-06-29,2018-09-28,CL
STU-0004455,Nicolas,Martinez,nicolas.martinez2227@example.com,2004-03-12,2018-01-30,CL
STU-0004456,Manuel,Saavedra,manuel.saavedra2758@example.com,2004-05-03,2018-06-21,PE
STU-0004457,Antonia,Sandoval,antonia.sandoval5581@mail.test,2004-05-05,2019-05-05,AR
STU-0004458,Catalina,Araya,catalina.araya5479@mail.test,2007-03-04,2025-07-17,BR
STU-0004459,Catalina,Espinoza,catalina.espinoza4145@example.com,2003-07-08,2021-06-01,AR
STU-0004460,Isabel,Araya,isabel.araya9887@synthetic.dev,2004-12-10,2023-09-26,AR
STU-0004461,Carmen,Vargas,carmen.vargas9105@example.com,1997-07-19,2021-12-04,CL
STU-0004462,Juan,Tapia,juan.tapia5126@synthetic.dev,2003-10-30,2022-03-28,CO
STU-0004463,Maria,Toro,maria.toro1873@synthetic.dev,2004-04-16,2019-01-04,US
STU-0004464,Trinidad,Pizarro,trinidad.pizarro9915@lake.local,2000-04-08,2025-08-25,AR
STU-0004465,Emilia,Henriquez,emilia.henriquez4906@example.com,2002-01-17,2022-01-03,PE
STU-0004466,Manuel,Cortes,manuel.cortes6858@example.com,2004-09-18,2022-06-14,CL
STU-0004467,Carlos,Gonzalez,carlos.gonzalez7209@demo.io,2000-08-03,2020-08-11,AR
STU-0004468,Carlos,Rojas,carlos.rojas1240@mail.test,1998-09-20,2020-01-13,MX
STU-0004469,Manuel,Rivera,manuel.rivera3882@demo.io,2002-11-17,2018-10-14,CL
STU-0004470,Felipe,Araya,felipe.araya207@example.com,1999-08-23,2024-11-11,CO
STU-0004471,Agustina,Gomez,agustina.gomez216@lake.local,2000-11-27,2022-05-18,CL
STU-0004472,Gabriel,Soto,gabriel.soto5385@synthetic.dev,2006-03-25,2021-07-03,CL
STU-0004473,Benjamin,Reyes,benjamin.reyes4116@synthetic.dev,2004-12-24,2023-11-24,CL
STU-0004474,Amanda,Alvarez,amanda.alvarez646@synthetic.dev,2007-12-07,2022-08-05,CO
STU-0004475,Maria,Espinoza,maria.espinoza7158@mail.test,2007-03-20,2024-01-12,MX
STU-0004476,Luis,Toro,luis.toro3097@demo.io,2004-04-23,2025-02-04,ES
STU-0004477,Antonia,Arancibia,antonia.arancibia3967@synthetic.dev,1997-01-09,2020-08-03,BR
STU-0004478,Florencia,Vargas,florencia.vargas7224@lake.local,1999-11-09,2020-07-27,CL
STU-0004479,Lucia,Lopez,lucia.lopez2880@example.com,2001-06-08,2020-01-19,CL
STU-0004480,Romina,Silva,romina.silva5648@demo.io,1998-07-22,2021-11-26,US
STU-0004481,Fernanda,Arancibia,fernanda.arancibia3725@mail.test,1999-11-17,2021-12-27,CL
STU-0004482,Daniela,Cordero,daniela.cordero2006@synthetic.dev,2003-08-02,2025-06-25,CL
STU-0004483,Eduardo,Sepulveda,eduardo.sepulveda6562@lake.local,1995-11-07,2020-04-30,US
STU-0004484,Maximiliano,Espinoza,maximiliano.espinoza1391@lake.local,2003-04-12,2018-03-20,CL
STU-0004485,Gabriel,Morales,gabriel.morales3854@lake.local,2005-08-31,2018-01-24,MX
STU-0004486,Lucia,Vargas,lucia.vargas3802@mail.test,1998-01-08,2021-04-29,CL
STU-0004487,Rodrigo,Gutierrez,rodrigo.gutierrez8010@synthetic.dev,2003-02-03,2025-03-09,CL
STU-0004488,Camila,Gutierrez,camila.gutierrez4629@lake.local,2006-09-19,2025-04-22,PE
STU-0004489,Gabriel,Flores,gabriel.flores8826@demo.io,2006-03-01,2022-08-30,PE
STU-0004490,Martina,Saavedra,martina.saavedra7580@demo.io,2003-07-20,2021-02-28,MX
STU-0004491,Felipe,Cortes,felipe.cortes944@demo.io,1999-05-15,2019-08-20,CL
STU-0004492,Lucia,Rodriguez,lucia.rodriguez6649@example.com,1997-12-17,2020-01-17,CL
STU-0004493,Trinidad,Contreras,trinidad.contreras3131@synthetic.dev,2004-03-22,2024-08-10,MX
STU-0004494,Pablo,Sandoval,pablo.sandoval5633@demo.io,2007-02-24,2021-02-23,CO
STU-0004495,Manuel,Contreras,manuel.contreras7475@synthetic.dev,2001-07-03,2024-06-22,CL
STU-0004496,Luis,Silva,luis.silva759@mail.test,2001-02-21,2018-07-13,CL
STU-0004497,Manuel,Rivera,manuel.rivera4247@synthetic.dev,1999-03-13,2019-08-24,AR
STU-0004498,Tomas,Cortes,tomas.cortes2909@synthetic.dev,2006-04-27,2023-03-28,CL
STU-0004499,Catalina,Bravo,catalina.bravo7526@demo.io,1997-09-12,2020-07-06,CL
STU-0004500,Rodrigo,Henriquez,rodrigo.henriquez988@mail.test,1997-04-08,2021-08-10,CO
STU-0004501,Daniel,Hernandez,daniel.hernandez9621@example.com,2001-08-12,2019-03-16,MX
STU-0004502,Jose,Soto,jose.soto5273@example.com,2002-12-01,2023-10-14,CO
STU-0004503,Rodrigo,Vasquez,rodrigo.vasquez6922@mail.test,2002-08-16,2025-05-24,PE
STU-0004504,Eduardo,Perez,eduardo.perez2128@mail.test,1999-07-09,2019-03-16,AR
STU-0004505,Isabel,Munoz,isabel.munoz7507@lake.local,2000-06-19,2019-07-31,PE
STU-0004506,Martina,Pereira,martina.pereira7059@example.com,2005-08-17,2025-05-20,PE
STU-0004507,Trinidad,Cortes,trinidad.cortes9653@mail.test,1996-12-30,2020-05-14,CO
STU-0004508,Fernanda,Tapia,fernanda.tapia2047@synthetic.dev,2002-10-18,2021-08-13,CL
STU-0004509,Cristobal,Carvajal,cristobal.carvajal6867@lake.local,2003-10-09,2019-05-11,CL
STU-0004510,Sebastian,Castro,sebastian.castro919@mail.test,1999-10-31,2022-11-15,US
STU-0004511,Daniel,Valenzuela,daniel.valenzuela7375@example.com,2000-07-08,2019-03-02,AR
STU-0004512,Sebastian,Romero,sebastian.romero7018@synthetic.dev,2007-08-09,2018-05-06,CL
STU-0004513,Alejandro,Bravo,alejandro.bravo2177@demo.io,2006-01-22,2022-01-03,BR
STU-0004514,Trinidad,Valenzuela,trinidad.valenzuela9031@example.com,2005-08-13,2024-06-28,BR
STU-0004515,Valentina,Lopez,valentina.lopez7612@demo.io,2006-11-27,2018-11-26,CL
STU-0004516,Carmen,Saavedra,carmen.saavedra7493@demo.io,1999-04-26,2018-09-28,BR
STU-0004517,Isabel,Castillo,isabel.castillo6422@lake.local,2001-04-30,2019-02-04,CL
STU-0004518,Daniel,Cortes,daniel.cortes9276@synthetic.dev,1999-07-10,2023-08-15,CL
STU-0004519,Vicente,Ortiz,vicente.ortiz5179@example.com,1995-09-17,2020-08-31,CL
STU-0004520,Trinidad,Vega,trinidad.vega2202@mail.test,2003-09-24,2023-01-02,CL
STU-0004521,Ana,Fuentes,ana.fuentes7279@lake.local,2001-01-26,2023-11-22,ES
STU-0004522,Martina,Vargas,martina.vargas5329@example.com,1996-03-30,2024-05-09,CL
STU-0004523,Tomas,Pereira,tomas.pereira7722@synthetic.dev,1998-01-10,2023-09-20,CL
STU-0004524,Daniel,Perez,daniel.perez9144@mail.test,2004-01-09,2021-09-22,CL
STU-0004525,Paula,Romero,paula.romero2548@example.com,2000-03-17,2023-08-21,CO
STU-0004526,Alejandro,Valenzuela,alejandro.valenzuela5923@lake.local,2004-07-24,2022-09-20,MX
STU-0004527,Carmen,Castillo,carmen.castillo2241@example.com,1999-05-03,2021-01-27,BR
STU-0004528,Javier,Gonzalez,javier.gonzalez3794@example.com,2007-12-09,2024-12-14,BR
STU-0004529,Luis,Rojas,luis.rojas7487@demo.io,2006-01-28,2025-05-21,MX
STU-0004530,Jose,Soto,jose.soto4018@mail.test,2007-09-13,2025-03-20,BR
STU-0004531,Pablo,Vasquez,pablo.vasquez2151@synthetic.dev,1996-12-29,2018-10-08,CL
STU-0004532,Paula,Munoz,paula.munoz9379@lake.local,2005-09-14,2022-07-11,CL
STU-0004533,Manuel,Vasquez,manuel.vasquez960@synthetic.dev,1995-12-16,2024-08-14,CO
STU-0004534,Martina,Castillo,martina.castillo3864@synthetic.dev,1997-04-11,2024-09-14,ES
STU-0004535,Macarena,Saavedra,macarena.saavedra1482@demo.io,1996-04-25,2023-11-05,CL
STU-0004536,Tomas,Espinoza,tomas.espinoza8007@demo.io,2004-06-12,2019-09-03,BR
STU-0004537,Alejandro,Romero,alejandro.romero2608@example.com,1999-09-18,2022-01-21,CL
STU-0004538,Macarena,Cortes,macarena.cortes3352@lake.local,1996-09-27,2023-07-02,ES
STU-0004539,Rodrigo,Alvarez,rodrigo.alvarez8913@mail.test,1995-05-14,2024-06-26,ES
STU-0004540,Ana,Cordero,ana.cordero720@example.com,2007-08-03,2019-04-22,MX
STU-0004541,Ignacio,Gomez,ignacio.gomez1252@example.com,2000-12-15,2021-01-27,CL
STU-0004542,Emilia,Aravena,emilia.aravena7109@example.com,1997-08-01,2023-03-18,CL
STU-0004543,Alejandro,Sandoval,alejandro.sandoval4059@mail.test,1999-12-03,2025-09-20,CL
STU-0004544,Romina,Tapia,romina.tapia1345@lake.local,2002-10-25,2025-03-09,CL
STU-0004545,Magdalena,Contreras,magdalena.contreras9932@demo.io,1999-01-27,2018-03-15,CO
STU-0004546,Juan,Morales,juan.morales2446@demo.io,2005-10-12,2020-10-27,CL
STU-0004547,Juan,Sandoval,juan.sandoval7618@demo.io,2004-05-15,2025-09-23,CL
STU-0004548,Sofia,Henriquez,sofia.henriquez5990@mail.test,1997-04-12,2018-04-12,AR
STU-0004549,Magdalena,Vasquez,magdalena.vasquez1267@mail.test,2003-12-20,2021-02-13,ES
STU-0004550,Maximiliano,Carrasco,maximiliano.carrasco4434@mail.test,2000-09-20,2021-08-09,MX
STU-0004551,Andres,Gonzalez,andres.gonzalez1661@demo.io,1999-06-16,2023-01-28,CL
STU-0004552,Andres,Pino,andres.pino140@lake.local,1999-01-29,2018-10-19,MX
STU-0004553,Sebastian,Saavedra,sebastian.saavedra6263@synthetic.dev,2006-08-26,2019-07-01,MX
STU-0004554,Daniela,Silva,daniela.silva2296@lake.local,1997-02-25,2019-08-11,CL
STU-0004555,Catalina,Romero,catalina.romero1913@lake.local,2002-01-20,2019-01-07,CL
STU-0004556,Trinidad,Cordero,trinidad.cordero2864@example.com,1997-04-04,2021-09-16,US
STU-0004557,Eduardo,Gutierrez,eduardo.gutierrez5076@lake.local,2006-02-11,2025-06-16,CL
STU-0004558,Matias,Morales,matias.morales8499@lake.local,2006-06-18,2023-06-25,ES
STU-0004559,Nicolas,Vega,nicolas.vega8497@example.com,2001-05-12,2019-09-25,CL
STU-0004560,Romina,Araya,romina.araya5593@example.com,2005-12-25,2021-01-07,CL
STU-0004561,Romina,Tapia,romina.tapia3446@demo.io,2001-05-25,2022-12-24,CL
STU-0004562,Magdalena,Ortiz,magdalena.ortiz8689@demo.io,1995-04-19,2023-07-25,CL
STU-0004563,Maximiliano,Vera,maximiliano.vera1478@synthetic.dev,1997-12-09,2020-07-19,CL
STU-0004564,Carlos,Castro,carlos.castro9680@mail.test,1997-10-04,2020-05-16,CL
STU-0004565,Trinidad,Vera,trinidad.vera860@demo.io,2002-04-13,2018-01-05,BR
STU-0004566,Amanda,Martinez,amanda.martinez6573@example.com,1997-06-20,2022-06-13,CL
STU-0004567,Pedro,Torres,pedro.torres1839@lake.local,2003-02-07,2023-04-22,ES
STU-0004568,Renata,Cordero,renata.cordero3990@synthetic.dev,1999-11-28,2020-05-06,MX
STU-0004569,Manuel,Soto,manuel.soto2706@synthetic.dev,1997-10-04,2024-03-24,CL
STU-0004570,Ana,Silva,ana.silva6570@example.com,2003-02-20,2018-12-16,AR
STU-0004571,Valentina,Carrasco,valentina.carrasco6025@lake.local,2001-11-15,2021-06-25,CL
STU-0004572,Valentina,Lopez,valentina.lopez7506@lake.local,1998-09-13,2021-05-09,MX
STU-0004573,Luis,Valenzuela,luis.valenzuela9719@example.com,2000-11-08,2020-05-16,CL
STU-0004574,Ignacio,Castillo,ignacio.castillo5582@synthetic.dev,2001-07-22,2021-04-15,AR
STU-0004575,Magdalena,Carvajal,magdalena.carvajal2482@lake.local,2002-03-19,2019-05-03,MX
STU-0004576,Constanza,Carrasco,constanza.carrasco4864@synthetic.dev,2003-02-11,2022-09-17,MX
STU-0004577,Diego,Diaz,diego.diaz9710@mail.test,2003-08-14,2020-01-19,MX
STU-0004578,Diego,Carvajal,diego.carvajal4918@mail.test,1999-08-23,2022-01-27,MX
STU-0004579,Camila,Rivera,camila.rivera2044@demo.io,2006-10-22,2019-04-11,PE
STU-0004580,Vicente,Tapia,vicente.tapia2809@example.com,1999-04-07,2020-07-20,ES
STU-0004581,Valentina,Cordero,valentina.cordero2992@lake.local,2004-06-26,2025-09-30,PE
STU-0004582,Valentina,Castro,valentina.castro4132@mail.test,1996-08-29,2025-09-26,CL
STU-0004583,Nicolas,Pizarro,nicolas.pizarro9500@lake.local,1997-11-30,2024-07-30,PE
STU-0004584,Paula,Sepulveda,paula.sepulveda4449@synthetic.dev,2002-11-11,2021-02-28,MX
STU-0004585,Pedro,Lopez,pedro.lopez2668@synthetic.dev,2004-12-03,2023-12-04,US
STU-0004586,Pedro,Romero,pedro.romero5101@example.com,1999-05-28,2022-04-21,AR
STU-0004587,Cristobal,Romero,cristobal.romero2910@synthetic.dev,2001-05-30,2022-05-27,PE
STU-0004588,Rodrigo,Araya,rodrigo.araya9220@lake.local,2000-06-08,2024-05-10,CL
STU-0004589,Eduardo,Vega,eduardo.vega6535@mail.test,2004-12-16,2021-11-24,CL
STU-0004590,Catalina,Pereira,catalina.pereira9904@mail.test,2004-08-08,2024-09-09,CL
STU-0004591,Alejandro,Pizarro,alejandro.pizarro8515@mail.test,1998-04-15,2019-01-18,PE
STU-0004592,Martina,Rodriguez,martina.rodriguez3120@lake.local,2006-10-12,2021-09-26,US
STU-0004593,Paula,Sepulveda,paula.sepulveda5106@demo.io,2004-01-03,2020-02-26,CL
STU-0004594,Pedro,Riquelme,pedro.riquelme8282@mail.test,2005-11-11,2023-09-15,BR
STU-0004595,Daniel,Reyes,daniel.reyes9039@lake.local,2005-03-08,2021-05-23,AR
STU-0004596,Fernanda,Saavedra,fernanda.saavedra8351@example.com,2002-11-06,2020-12-31,BR
STU-0004597,Daniela,Bravo,daniela.bravo5887@mail.test,1995-05-05,2024-04-17,CO
STU-0004598,Romina,Cordero,romina.cordero1800@demo.io,1999-01-28,2025-03-22,CL
STU-0004599,Diego,Perez,diego.perez5662@mail.test,2000-05-20,2023-10-01,CL
STU-0004600,Antonia,Riquelme,antonia.riquelme6051@lake.local,2001-09-08,2024-12-09,BR
STU-0004601,Fernanda,Pereira,fernanda.pereira1795@lake.local,2002-07-25,2021-10-18,BR
STU-0004602,Carlos,Vargas,carlos.vargas3569@mail.test,2004-07-07,2025-05-31,CL
STU-0004603,Ignacio,Vera,ignacio.vera4042@lake.local,2006-09-17,2024-09-07,US
STU-0004604,Sofia,Lopez,sofia.lopez3100@demo.io,2002-12-16,2023-04-19,CL
STU-0004605,Juan,Cortes,juan.cortes8441@example.com,2005-08-08,2024-07-22,ES
STU-0004606,Benjamin,Diaz,benjamin.diaz6898@demo.io,2007-06-10,2025-05-07,CL
STU-0004607,Agustina,Henriquez,agustina.henriquez9597@demo.io,2004-10-08,2023-08-29,MX
STU-0004608,Alejandro,Pizarro,alejandro.pizarro4367@demo.io,1996-12-25,2019-05-03,PE
STU-0004609,Javier,Alvarez,javier.alvarez4945@demo.io,1996-05-31,2018-11-18,US
STU-0004610,Juan,Tapia,juan.tapia2210@mail.test,2005-10-29,2023-04-07,CO
STU-0004611,Pablo,Torres,pablo.torres1769@lake.local,2004-04-03,2020-06-25,MX
STU-0004612,Andres,Reyes,andres.reyes2385@demo.io,2004-02-28,2024-07-24,CL
STU-0004613,Fernanda,Gonzalez,fernanda.gonzalez8419@mail.test,1999-12-29,2020-01-24,CL
STU-0004614,Gabriel,Espinoza,gabriel.espinoza7534@lake.local,2004-02-29,2023-05-30,CO
STU-0004615,Trinidad,Fuentes,trinidad.fuentes2574@demo.io,2006-06-06,2022-08-11,BR
STU-0004616,Macarena,Torres,macarena.torres8267@demo.io,2001-10-11,2022-04-04,ES
STU-0004617,Agustina,Lopez,agustina.lopez7552@lake.local,2004-07-01,2020-01-02,CL
STU-0004618,Juan,Vega,juan.vega5336@mail.test,1996-01-28,2020-03-09,BR
STU-0004619,Antonia,Diaz,antonia.diaz9895@mail.test,2002-05-05,2021-07-04,PE
STU-0004620,Josefa,Gutierrez,josefa.gutierrez9644@example.com,1996-07-01,2020-01-29,CL
STU-0004621,Magdalena,Sandoval,magdalena.sandoval9759@mail.test,2006-07-03,2023-08-18,CO
STU-0004622,Florencia,Castillo,florencia.castillo8815@demo.io,2003-07-29,2019-01-03,CL
STU-0004623,Maria,Munoz,maria.munoz7854@synthetic.dev,1997-03-27,2024-12-04,CL
STU-0004624,Diego,Saavedra,diego.saavedra5407@mail.test,1997-01-26,2020-12-26,BR
STU-0004625,Ana,Cordero,ana.cordero1130@example.com,2001-08-06,2018-01-17,BR
STU-0004626,Luis,Castillo,luis.castillo3892@example.com,2004-06-06,2020-02-23,AR
STU-0004627,Juan,Soto,juan.soto4379@mail.test,1997-07-25,2020-07-16,BR
STU-0004628,Magdalena,Rivera,magdalena.rivera567@lake.local,2005-05-15,2022-09-09,CL
STU-0004629,Lucia,Reyes,lucia.reyes5579@example.com,2007-03-14,2019-05-01,CL
STU-0004630,Gabriel,Carvajal,gabriel.carvajal4921@lake.local,1998-02-02,2019-02-16,ES
STU-0004631,Catalina,Sepulveda,catalina.sepulveda2317@example.com,1999-12-21,2024-07-09,CL
STU-0004632,Ignacio,Salazar,ignacio.salazar1300@synthetic.dev,1995-03-20,2018-01-27,US
STU-0004633,Luis,Martinez,luis.martinez8460@mail.test,2006-08-24,2024-01-25,CL
STU-0004634,Alejandro,Morales,alejandro.morales5456@mail.test,2001-01-06,2018-02-25,CL
STU-0004635,Constanza,Rodriguez,constanza.rodriguez13@mail.test,2005-09-13,2024-05-17,AR
STU-0004636,Cristobal,Munoz,cristobal.munoz5033@lake.local,2004-07-22,2023-06-16,AR
STU-0004637,Maximiliano,Contreras,maximiliano.contreras3958@example.com,1995-04-17,2023-03-18,CL
STU-0004638,Rodrigo,Carvajal,rodrigo.carvajal8398@mail.test,1998-07-16,2024-04-21,ES
STU-0004639,Nicolas,Munoz,nicolas.munoz2495@example.com,1999-12-17,2019-06-24,AR
STU-0004640,Isabel,Sandoval,isabel.sandoval320@mail.test,1999-12-14,2018-05-19,CL
STU-0004641,Emilia,Saavedra,emilia.saavedra4516@mail.test,2004-09-01,2021-11-08,BR
STU-0004642,Isabel,Pereira,isabel.pereira8192@example.com,2000-02-29,2019-01-04,MX
STU-0004643,Martina,Sandoval,martina.sandoval4202@example.com,1999-09-12,2023-05-19,CL
STU-0004644,Matias,Gutierrez,matias.gutierrez1978@demo.io,1998-02-15,2020-05-02,CL
STU-0004645,Daniel,Martinez,daniel.martinez4024@synthetic.dev,1999-12-07,2024-04-30,PE
STU-0004646,Diego,Espinoza,diego.espinoza1833@example.com,2007-04-02,2018-07-09,CL
STU-0004647,Vicente,Hernandez,vicente.hernandez2072@mail.test,2005-06-01,2019-08-12,BR
STU-0004648,Daniel,Romero,daniel.romero8018@lake.local,2005-02-17,2020-12-26,CL
STU-0004649,Eduardo,Romero,eduardo.romero8599@example.com,1999-09-03,2020-10-10,MX
STU-0004650,Camila,Valenzuela,camila.valenzuela2321@synthetic.dev,1999-03-17,2022-11-03,BR
STU-0004651,Isabel,Cordero,isabel.cordero708@example.com,1997-11-19,2024-07-12,CL
STU-0004652,Diego,Bravo,diego.bravo4280@demo.io,2005-07-18,2019-07-02,PE
STU-0004653,Amanda,Ortiz,amanda.ortiz7036@lake.local,2007-10-09,2018-11-24,BR
STU-0004654,Maximiliano,Diaz,maximiliano.diaz7038@example.com,2002-03-27,2021-04-16,CL
STU-0004655,Tomas,Silva,tomas.silva841@synthetic.dev,1995-04-20,2020-06-14,CL
STU-0004656,Manuel,Castro,manuel.castro4006@example.com,2003-11-22,2021-03-25,PE
STU-0004657,Luis,Pizarro,luis.pizarro2079@example.com,2006-05-27,2020-07-26,PE
STU-0004658,Cristobal,Arancibia,cristobal.arancibia5196@demo.io,2004-09-20,2018-03-07,AR
STU-0004659,Constanza,Silva,constanza.silva2339@mail.test,2004-08-02,2021-03-24,MX
STU-0004660,Catalina,Gutierrez,catalina.gutierrez8695@mail.test,1996-09-09,2020-11-20,CL
STU-0004661,Maximiliano,Martinez,maximiliano.martinez8466@demo.io,2006-10-29,2020-04-09,CL
STU-0004662,Magdalena,Perez,magdalena.perez1312@example.com,2000-12-08,2018-07-29,MX
STU-0004663,Sebastian,Bravo,sebastian.bravo8282@example.com,2002-11-25,2021-03-27,CO
STU-0004664,Amanda,Rojas,amanda.rojas4102@example.com,2006-11-14,2022-06-12,PE
STU-0004665,Fernanda,Diaz,fernanda.diaz734@example.com,2004-10-23,2019-12-17,CL
STU-0004666,Paula,Pereira,paula.pereira7457@lake.local,2004-01-22,2024-08-18,CL
STU-0004667,Josefa,Rojas,josefa.rojas6882@mail.test,1998-09-30,2023-08-11,MX
STU-0004668,Antonia,Fuentes,antonia.fuentes7698@example.com,2006-12-29,2021-11-28,CL
STU-0004669,Andres,Flores,andres.flores9453@lake.local,2000-03-26,2018-01-26,CL
STU-0004670,Trinidad,Alvarez,trinidad.alvarez210@demo.io,2005-07-25,2023-08-04,CO
STU-0004671,Ignacio,Rodriguez,ignacio.rodriguez6509@synthetic.dev,2001-03-17,2025-02-25,MX
STU-0004672,Trinidad,Torres,trinidad.torres584@synthetic.dev,2003-05-19,2018-10-21,AR
STU-0004673,Macarena,Diaz,macarena.diaz3458@synthetic.dev,2005-04-07,2023-05-20,AR
STU-0004674,Lucia,Rojas,lucia.rojas9728@lake.local,2002-08-23,2024-06-25,BR
STU-0004675,Sofia,Gutierrez,sofia.gutierrez751@lake.local,1998-09-01,2019-11-25,AR
STU-0004676,Nicolas,Castillo,nicolas.castillo6089@mail.test,2005-09-29,2021-05-27,MX
STU-0004677,Maria,Vargas,maria.vargas4083@lake.local,2003-01-16,2023-08-01,CL
STU-0004678,Renata,Henriquez,renata.henriquez4183@lake.local,2002-04-24,2021-01-01,CL
STU-0004679,Cristobal,Gonzalez,cristobal.gonzalez7215@synthetic.dev,2000-11-14,2018-05-15,CL
STU-0004680,Maximiliano,Bravo,maximiliano.bravo5892@mail.test,2004-12-24,2025-01-06,CL
STU-0004681,Sofia,Saavedra,sofia.saavedra6886@lake.local,2002-10-15,2025-03-06,CL
STU-0004682,Macarena,Flores,macarena.flores675@lake.local,1997-03-21,2024-07-31,BR
STU-0004683,Isabel,Martinez,isabel.martinez204@lake.local,2003-08-02,2019-05-15,AR
STU-0004684,Eduardo,Salazar,eduardo.salazar5017@synthetic.dev,2000-07-01,2025-01-07,PE
STU-0004685,Lucia,Munoz,lucia.munoz2133@synthetic.dev,2000-03-19,2021-06-08,CL
STU-0004686,Pablo,Perez,pablo.perez3230@lake.local,2001-10-17,2025-03-07,AR
