customer_id,external_ref,first_name,last_name,email,country,created_at,segment
CUS-0008593,,Pablo,Cordero,pablo.cordero6833@example.com,CL,2023-07-14 02:04:20,retail
CUS-0008594,,Diego,Romero,diego.romero5177@synthetic.dev,MX,2025-08-15 13:50:21,smb
CUS-0008595,,Catalina,Soto,catalina.soto441@mail.test,CL,2024-03-12 15:04:13,retail
CUS-0008596,,Javier,Sandoval,javier.sandoval2148@mail.test,PE,2023-07-09 08:20:40,retail
CUS-0008597,,Lucia,Torres,lucia.torres1286@lake.local,CL,2019-08-22 01:46:55,retail
CUS-0008598,,Eduardo,Romero,eduardo.romero5043@lake.local,CO,2018-07-30 12:19:46,retail
CUS-0008599,,Catalina,Cordero,catalina.cordero5925@synthetic.dev,CL,2025-05-16 09:40:24,retail
CUS-0008600,,Andres,Gonzalez,andres.gonzalez9963@lake.local,PE,2019-10-31 11:57:33,retail
CUS-0008601,,Diego,Aravena,diego.aravena6036@mail.test,AR,2025-11-06 21:57:23,enterprise
CUS-0008602,,Carmen,Flores,carmen.flores1551@example.com,PE,2018-12-05 14:09:50,retail
CUS-0008603,,Nicolas,Gutierrez,nicolas.gutierrez9205@demo.io,CL,2018-11-11 06:52:22,retail
CUS-0008604,,Felipe,Pereira,felipe.pereira9372@mail.test,MX,2021-01-03 14:18:51,retail
CUS-0008605,,Cristobal,Aravena,cristobal.aravena5443@lake.local,AR,2025-11-19 22:13:07,retail
CUS-0008606,,Manuel,Gutierrez,manuel.gutierrez666@synthetic.dev,CL,2025-05-01 03:49:42,retail
CUS-0008607,,Alejandro,Cordero,alejandro.cordero6416@demo.io,PE,2023-10-06 11:56:30,retail
CUS-0008608,,Maximiliano,Riquelme,maximiliano.riquelme5515@lake.local,US,2025-06-03 04:55:53,smb
CUS-0008609,,Matias,Fuentes,matias.fuentes4044@demo.io,CO,2022-10-03 14:04:15,retail
CUS-0008610,,Jose,Fuentes,jose.fuentes6488@synthetic.dev,CL,2018-09-03 03:04:50,retail
CUS-0008611,,Pedro,Araya,pedro.araya3090@mail.test,CL,2019-03-02 13:01:05,retail
CUS-0008612,,Maximiliano,Fuentes,maximiliano.fuentes6851@synthetic.dev,MX,2023-04-15 00:50:07,retail
CUS-0008613,,Matias,Pino,matias.pino3179@lake.local,PE,2025-07-15 01:11:18,retail
CUS-0008614,,Constanza,Rojas,constanza.rojas7151@example.com,CL,2023-01-20 13:27:47,smb
CUS-0008615,,Andres,Salazar,andres.salazar2453@lake.local,CL,2021-08-25 18:18:12,retail
CUS-0008616,,Alejandro,Sandoval,alejandro.sandoval4934@synthetic.dev,CL,2020-08-28 02:16:30,smb
CUS-0008617,,Antonia,Rodriguez,antonia.rodriguez3985@example.com,PE,2020-05-28 10:21:26,retail
CUS-0008618,,Josefa,Pizarro,josefa.pizarro725@example.com,MX,2022-07-29 17:28:54,smb
CUS-0008619,,Antonia,Rivera,antonia.rivera7341@example.com,CL,2020-12-26 09:42:06,retail
CUS-0008620,,Amanda,Toro,amanda.toro8829@demo.io,ES,2025-09-11 13:29:33,retail
CUS-0008621,,Gabriel,Alvarez,gabriel.alvarez8866@example.com,BR,2022-07-24 08:02:05,retail
CUS-0008622,,Ana,Romero,ana.romero8679@lake.local,BR,2018-07-10 19:33:43,smb
CUS-0008623,,Antonia,Henriquez,antonia.henriquez9442@lake.local,MX,2023-09-07 18:04:21,retail
CUS-0008624,,Daniela,Riquelme,daniela.riquelme6588@synthetic.dev,PE,2025-02-15 05:33:00,smb
CUS-0008625,,Gabriel,Reyes,gabriel.reyes8417@demo.io,CL,2025-03-12 19:16:56,retail
CUS-0008626,,Vicente,Alvarez,vicente.alvarez9683@lake.local,CL,2018-10-27 05:11:40,enterprise
CUS-0008627,,Paula,Castro,paula.castro8301@mail.test,CL,2018-10-04 13:30:11,smb
CUS-0008628,,Eduardo,Hernandez,eduardo.hernandez2354@synthetic.dev,CL,2023-11-23 19:34:32,retail
CUS-0008629,,Maximiliano,Vega,maximiliano.vega3476@lake.local,CL,2019-05-05 20:41:51,smb
CUS-0008630,,Cristobal,Vega,cristobal.vega372@example.com,CL,2021-04-12 19:16:49,enterprise
CUS-0008631,,Carmen,Cortes,carmen.cortes1899@demo.io,CL,2018-01-23 14:20:53,retail
CUS-0008632,,Isabel,Rodriguez,isabel.rodriguez5951@demo.io,BR,2021-10-09 13:01:50,retail
CUS-0008633,,Renata,Martinez,renata.martinez5289@synthetic.dev,BR,2019-10-09 03:41:41,retail
CUS-0008634,,Andres,Cordero,andres.cordero9628@demo.io,CL,2018-11-01 14:39:34,retail
CUS-0008635,,Javier,Gonzalez,javier.gonzalez9151@demo.io,CL,2024-07-29 16:55:02,retail
CUS-0008636,,Nicolas,Ortiz,nicolas.ortiz5742@demo.io,BR,2021-11-14 10:47:24,enterprise
CUS-0008637,,Diego,Cordero,diego.cordero3757@mail.test,CL,2018-12-31 01:59:16,retail
CUS-0008638,,Lucia,Rodriguez,lucia.rodriguez9464@example.com,CL,2020-09-21 12:35:06,smb
CUS-0008639,,Renata,Espinoza,renata.espinoza4449@mail.test,CL,2020-03-11 04:12:27,retail
CUS-0008640,,Trinidad,Rodriguez,trinidad.rodriguez2014@lake.local,CL,2020-03-13 10:57:29,retail
CUS-0008641,,Antonia,Castro,antonia.castro813@synthetic.dev,CL,2022-06-15 18:39:15,smb
CUS-0008642,,Vicente,Rodriguez,vicente.rodriguez2300@lake.local,CL,2025-12-03 00:20:07,retail
CUS-0008643,,Josefa,Ortiz,josefa.ortiz7606@mail.test,AR,2018-01-05 19:48:31,retail
CUS-0008644,,Paula,Castro,paula.castro2711@example.com,BR,2019-05-16 17:36:12,retail
CUS-0008645,,Maximiliano,Fuentes,maximiliano.fuentes6086@synthetic.dev,CL,2021-02-14 12:42:31,retail
CUS-0008646,,Cristobal,Henriquez,cristobal.henriquez4763@example.com,ES,2025-12-22 09:31:03,retail
CUS-0008647,,Eduardo,Vega,eduardo.vega4565@mail.test,CL,2018-06-30 04:24:13,retail
CUS-0008648,,Cristobal,Fuentes,cristobal.fuentes6657@synthetic.dev,AR,2020-01-29 14:15:12,retail
CUS-0008649,,Javier,Morales,javier.morales1874@lake.local,US,2021-01-28 19:08:53,retail
CUS-0008650,,Alejandro,Castro,alejandro.castro4616@lake.local,CL,2020-05-17 05:51:54,retail
CUS-0008651,,Rodrigo,Fuentes,rodrigo.fuentes4102@mail.test,MX,2024-02-09 15:43:44,retail
CUS-0008652,,Diego,Diaz,diego.diaz6269@mail.test,PE,2022-01-25 13:25:02,retail
CUS-0008653,,Daniel,Rodriguez,daniel.rodriguez6388@demo.io,AR,2019-10-20 06:19:02,retail
CUS-0008654,,Carmen,Sepulveda,carmen.sepulveda4166@example.com,ES,2021-02-03 14:09:55,smb
CUS-0008655,,Isabel,Soto,isabel.soto4373@synthetic.dev,CL,2023-09-14 20:19:17,enterprise
CUS-0008656,,Magdalena,Sepulveda,magdalena.sepulveda5136@lake.local,BR,2018-12-07 07:54:21,retail
CUS-0008657,,Pedro,Riquelme,pedro.riquelme5176@example.com,CO,2019-10-15 19:06:49,retail
CUS-0008658,,Luis,Lopez,luis.lopez915@lake.local,CO,2022-06-27 05:17:57,retail
CUS-0008659,,Romina,Contreras,romina.contreras6280@synthetic.dev,ES,2024-06-02 13:48:00,retail
CUS-0008660,,Lucia,Carrasco,lucia.carrasco8319@example.com,CL,2023-11-23 04:10:09,smb
CUS-0008661,,Josefa,Vega,josefa.vega6013@example.com,US,2020-12-12 22:43:30,retail
CUS-0008662,,Maria,Martinez,maria.martinez1517@mail.test,ES,2023-03-08 03:14:09,retail
CUS-0008663,,Isabel,Arancibia,isabel.arancibia338@demo.io,CL,2023-06-13 17:38:32,retail
CUS-0008664,,Diego,Cortes,diego.cortes7854@example.com,CL,2025-09-19 02:37:59,enterprise
CUS-0008665,,Jose,Aravena,jose.aravena2996@mail.test,CL,2019-04-22 14:52:04,retail
CUS-0008666,,Isabel,Sandoval,isabel.sandoval780@synthetic.dev,AR,2018-07-01 05:33:14,retail
CUS-0008667,,Pablo,Valenzuela,pablo.valenzuela9522@demo.io,MX,2020-02-17 12:47:25,retail
CUS-0008668,,Vicente,Vera,vicente.vera1192@demo.io,US,2020-04-12 18:21:03,smb
CUS-0008669,,Carlos,Arancibia,carlos.arancibia4728@demo.io,PE,2018-03-23 07:57:39,retail
CUS-0008670,,Pablo,Gutierrez,pablo.gutierrez2319@synthetic.dev,CL,2021-09-20 13:16:22,retail
CUS-0008671,,Daniel,Torres,daniel.torres7801@demo.io,US,2023-11-06 03:49:52,enterprise
CUS-0008672,,Renata,Carrasco,renata.carrasco9244@example.com,PE,2021-01-25 19:41:40,retail
CUS-0008673,,Manuel,Saavedra,manuel.saavedra4595@lake.local,BR,2025-04-24 02:35:37,retail
CUS-0008674,,Luis,Pizarro,luis.pizarro6015@example.com,CL,2021-08-31 03:34:06,retail
CUS-0008675,,Andres,Lopez,andres.lopez7767@synthetic.dev,PE,2025-01-14 18:12:53,smb
CUS-0008676,,Ana,Vera,ana.vera7350@example.com,BR,2019-11-20 12:42:05,enterprise
CUS-0008677,,Lucia,Alvarez,lucia.alvarez6556@mail.test,MX,2021-08-23 13:20:04,retail
CUS-0008678,,Ana,Ortiz,ana.ortiz9228@synthetic.dev,US,2018-12-11 04:04:22,smb
CUS-0008679,,Pedro,Contreras,pedro.contreras7308@mail.test,CO,2023-11-09 05:28:04,retail
CUS-0008680,,Antonia,Rivera,antonia.rivera7126@example.com,CL,2021-10-10 10:07:24,retail
CUS-0008681,,Gabriel,Cordero,gabriel.cordero1169@demo.io,CL,2019-10-04 03:08:14,smb
CUS-0008682,,Maximiliano,Torres,maximiliano.torres232@mail.test,CL,2025-01-16 11:19:14,retail
CUS-0008683,,Vicente,Espinoza,vicente.espinoza6310@synthetic.dev,AR,2019-03-04 23:18:42,retail
CUS-0008684,,Andres,Saavedra,andres.saavedra7958@example.com,CL,2024-11-11 09:56:29,retail
CUS-0008685,,Nicolas,Rojas,nicolas.rojas4010@mail.test,CL,2021-06-22 18:55:56,retail
CUS-0008686,,Pedro,Vega,pedro.vega2061@example.com,PE,2020-05-18 07:24:14,smb
CUS-0008687,,Juan,Morales,juan.morales5137@synthetic.dev,CL,2022-10-01 15:02:33,enterprise
CUS-0008688,,Antonia,Vega,antonia.vega7343@demo.io,BR,2025-10-15 14:38:06,retail
CUS-0008689,,Fernanda,Pereira,fernanda.pereira9037@example.com,CL,2022-03-10 05:52:43,retail
CUS-0008690,,Emilia,Munoz,emilia.munoz9122@synthetic.dev,US,2019-11-30 11:00:19,retail
CUS-0008691,,Camila,Vargas,camila.vargas2379@example.com,PE,2021-05-24 09:25:13,smb
CUS-0008692,,Maria,Toro,maria.toro8659@example.com,CL,2020-03-04 15:09:02,retail
CUS-0008693,,Benjamin,Carvajal,benjamin.carvajal1212@synthetic.dev,PE,2021-07-17 15:17:47,retail
CUS-0008694,,Alejandro,Pino,alejandro.pino4312@synthetic.dev,MX,2018-06-13 10:05:08,retail
CUS-0008695,,Magdalena,Soto,magdalena.soto4362@example.com,ES,2018-11-28 13:15:22,smb
CUS-0008696,,Fernanda,Perez,fernanda.perez6678@mail.test,CL,2025-02-27 01:18:53,retail
CUS-0008697,,Trinidad,Salazar,trinidad.salazar6059@lake.local,AR,2022-07-14 00:34:29,retail
CUS-0008698,,Carmen,Pizarro,carmen.pizarro4083@example.com,CL,2022-01-15 10:24:52,retail
CUS-0008699,,Isabel,Arancibia,isabel.arancibia754@synthetic.dev,CL,2019-02-18 02:24:42,retail
CUS-0008700,,Josefa,Sandoval,josefa.sandoval5167@example.com,CO,2019-05-30 05:48:15,retail
CUS-0008701,,Gabriel,Cordero,gabriel.cordero2419@lake.local,CL,2020-04-03 01:03:16,retail
CUS-0008702,,Vicente,Vera,vicente.vera8455@demo.io,CO,2022-10-04 06:40:52,retail
CUS-0008703,,Matias,Flores,matias.flores3498@demo.io,CL,2019-09-15 09:38:13,retail
CUS-0008704,,Constanza,Cortes,constanza.cortes4206@synthetic.dev,CL,2020-11-28 04:10:08,smb
CUS-0008705,,Martina,Munoz,martina.munoz5075@synthetic.dev,PE,2025-02-14 16:04:45,retail
CUS-0008706,,Paula,Ortiz,paula.ortiz1976@example.com,CL,2021-12-18 05:32:01,retail
CUS-0008707,,Pedro,Martinez,pedro.martinez131@synthetic.dev,CL,2021-09-25 13:20:21,smb
CUS-0008708,,Jose,Toro,jose.toro6046@synthetic.dev,CO,2021-12-04 09:30:10,retail
CUS-0008709,,Nicolas,Gomez,nicolas.gomez6240@example.com,PE,2023-10-05 20:26:57,retail
CUS-0008710,,Daniel,Silva,daniel.silva6416@lake.local,US,2024-08-04 23:41:21,retail
CUS-0008711,,Constanza,Pizarro,constanza.pizarro516@example.com,US,2022-11-30 05:05:42,enterprise
CUS-0008712,,Fernanda,Morales,fernanda.morales2630@lake.local,CL,2024-11-07 06:09:11,smb
CUS-0008713,,Trinidad,Lopez,trinidad.lopez6308@mail.test,ES,2018-08-29 00:55:42,retail
CUS-0008714,,Javier,Salazar,javier.salazar2423@lake.local,CL,2022-11-08 21:22:20,retail
CUS-0008715,,Amanda,Bravo,amanda.bravo165@demo.io,CL,2024-10-03 10:45:38,smb
CUS-0008716,,Juan,Diaz,juan.diaz1772@synthetic.dev,ES,2023-08-07 19:20:02,retail
CUS-0008717,,Ana,Lopez,ana.lopez540@lake.local,ES,2019-11-03 20:26:45,smb
CUS-0008718,,Catalina,Munoz,catalina.munoz5786@synthetic.dev,MX,2018-09-09 08:07:40,enterprise
CUS-0008719,,Ignacio,Vega,ignacio.vega9578@lake.local,MX,2018-02-21 02:24:14,retail
CUS-0008720,,Florencia,Vera,florencia.vera4733@mail.test,ES,2024-04-05 10:50:09,retail
CUS-0008721,,Sebastian,Saavedra,sebastian.saavedra5825@lake.local,BR,2023-10-30 21:14:50,smb
CUS-0008722,,Tomas,Perez,tomas.perez7231@demo.io,CL,2020-10-02 22:58:50,retail
CUS-0008723,,Felipe,Valenzuela,felipe.valenzuela5804@synthetic.dev,CL,2023-01-08 20:18:14,retail
CUS-0008724,,Fernanda,Tapia,fernanda.tapia9732@example.com,CL,2019-02-14 11:16:03,retail
CUS-0008725,,Alejandro,Arancibia,alejandro.arancibia2738@synthetic.dev,CO,2024-07-01 03:54:41,retail
CUS-0008726,,Pablo,Sandoval,pablo.sandoval2976@lake.local,CL,2023-04-11 19:31:29,smb
CUS-0008727,,Josefa,Rojas,josefa.rojas1276@demo.io,CL,2019-12-10 05:23:51,retail
CUS-0008728,,Ana,Pizarro,ana.pizarro6371@lake.local,MX,2024-07-26 21:24:27,retail
CUS-0008729,,Maximiliano,Hernandez,maximiliano.hernandez5188@demo.io,MX,2024-05-11 18:25:54,retail
CUS-0008730,,Constanza,Torres,constanza.torres3851@mail.test,MX,2023-06-24 05:21:08,retail
CUS-0008731,,Felipe,Cortes,felipe.cortes7721@demo.io,CL,2019-02-18 14:54:08,retail
CUS-0008732,,Matias,Sepulveda,matias.sepulveda6615@example.com,US,2022-01-08 00:19:29,smb
CUS-0008733,,Benjamin,Lopez,benjamin.lopez573@demo.io,CL,2024-01-16 03:49:49,retail
CUS-0008734,,Pedro,Tapia,pedro.tapia2292@example.com,CL,2024-09-06 17:48:52,retail
CUS-0008735,,Camila,Gutierrez,camila.gutierrez7791@mail.test,ES,2025-08-21 14:48:35,smb
CUS-0008736,,Lucia,Riquelme,lucia.riquelme8962@synthetic.dev,ES,2025-12-24 12:52:59,retail
CUS-0008737,,Benjamin,Saavedra,benjamin.saavedra9819@mail.test,PE,2021-05-12 09:36:34,retail
CUS-0008738,,Carlos,Hernandez,carlos.hernandez3240@example.com,CL,2023-07-27 04:43:04,retail
CUS-0008739,,Carmen,Flores,carmen.flores4806@demo.io,CO,2023-11-20 05:30:45,enterprise
CUS-0008740,,Alejandro,Gomez,alejandro.gomez4498@demo.io,US,2021-09-16 00:31:02,retail
CUS-0008741,,Constanza,Morales,constanza.morales7301@mail.test,PE,2023-08-23 13:55:22,retail
CUS-0008742,,Amanda,Carvajal,amanda.carvajal5962@synthetic.dev,AR,2022-03-12 09:45:13,retail
CUS-0008743,,Lucia,Soto,lucia.soto277@lake.local,PE,2021-08-08 03:28:50,retail
CUS-0008744,,Luis,Ortiz,luis.ortiz6346@mail.test,AR,2022-04-21 06:24:45,retail
CUS-0008745,,Maria,Gomez,maria.gomez3735@synthetic.dev,MX,2020-11-17 13:33:47,retail
CUS-0008746,,Sebastian,Ortiz,sebastian.ortiz9138@mail.test,CL,2025-09-20 20:56:00,retail
CUS-0008747,,Diego,Reyes,diego.reyes7667@lake.local,PE,2025-04-01 22:32:04,retail
CUS-0008748,,Alejandro,Romero,alejandro.romero1607@example.com,CL,2022-04-25 05:20:44,retail
CUS-0008749,,Carlos,Toro,carlos.toro7984@mail.test,CL,2020-09-25 18:14:32,retail
CUS-0008750,,Valentina,Rojas,valentina.rojas7477@synthetic.dev,CL,2022-04-03 11:39:20,retail
CUS-0008751,,Josefa,Cortes,josefa.cortes9711@mail.test,CL,2022-04-17 03:36:42,retail
CUS-0008752,,Paula,Diaz,paula.diaz4288@mail.test,CL,2023-05-11 22:52:18,retail
CUS-0008753,,Camila,Gonzalez,camila.gonzalez8681@example.com,CL,2022-09-08 12:45:25,smb
CUS-0008754,,Ana,Carrasco,ana.carrasco7425@example.com,PE,2020-04-05 06:09:43,retail
CUS-0008755,,Matias,Diaz,matias.diaz2604@example.com,CL,2025-11-03 15:20:27,enterprise
CUS-0008756,,Manuel,Carvajal,manuel.carvajal7697@example.com,US,2021-09-19 15:53:03,smb
CUS-0008757,,Ignacio,Tapia,ignacio.tapia364@lake.local,CL,2020-05-07 15:01:37,retail
CUS-0008758,,Javier,Riquelme,javier.riquelme9901@example.com,CL,2021-10-31 16:42:42,retail
CUS-0008759,,Isabel,Toro,isabel.toro6052@demo.io,CO,2022-12-27 01:17:17,retail
CUS-0008760,,Alejandro,Alvarez,alejandro.alvarez9582@lake.local,ES,2020-10-16 15:24:10,retail
CUS-0008761,,Matias,Fuentes,matias.fuentes8471@demo.io,US,2022-01-31 11:07:26,retail
CUS-0008762,,Josefa,Rodriguez,josefa.rodriguez2538@mail.test,US,2024-08-05 01:17:02,retail
CUS-0008763,,Luis,Castillo,luis.castillo6867@demo.io,US,2024-12-24 17:45:08,retail
CUS-0008764,,Trinidad,Rivera,trinidad.rivera7811@example.com,BR,2023-10-31 18:51:45,retail
CUS-0008765,,Fernanda,Pizarro,fernanda.pizarro3762@lake.local,PE,2022-02-23 16:23:16,enterprise
CUS-0008766,,Daniel,Aravena,daniel.aravena1000@lake.local,CL,2018-09-25 08:05:56,retail
CUS-0008767,,Isabel,Vargas,isabel.vargas4120@demo.io,CL,2020-12-29 19:29:03,retail
CUS-0008768,,Amanda,Rivera,amanda.rivera3139@mail.test,MX,2023-08-29 03:49:20,smb
CUS-0008769,,Carlos,Henriquez,carlos.henriquez8143@lake.local,CL,2020-10-28 01:00:32,retail
CUS-0008770,,Matias,Riquelme,matias.riquelme4099@mail.test,MX,2022-08-03 02:40:36,enterprise
CUS-0008771,,Sofia,Munoz,sofia.munoz237@lake.local,CL,2019-03-19 01:39:18,retail
CUS-0008772,,Magdalena,Ortiz,magdalena.ortiz5742@mail.test,MX,2023-08-22 00:36:18,smb
CUS-0008773,,Andres,Munoz,andres.munoz351@example.com,CL,2024-11-05 02:57:54,retail
CUS-0008774,,Daniel,Vasquez,daniel.vasquez4027@lake.local,PE,2018-11-30 02:21:50,smb
CUS-0008775,,Benjamin,Silva,benjamin.silva2285@mail.test,PE,2019-12-11 07:11:28,retail
CUS-0008776,,Emilia,Henriquez,emilia.henriquez7197@lake.local,BR,2021-01-16 19:25:03,retail
CUS-0008777,,Constanza,Diaz,constanza.diaz9668@example.com,PE,2021-12-17 02:10:17,retail
CUS-0008778,,Diego,Henriquez,diego.henriquez131@synthetic.dev,US,2025-09-28 14:20:20,retail
CUS-0008779,,Javier,Cordero,javier.cordero9902@lake.local,ES,2023-02-19 07:16:50,smb
CUS-0008780,,Manuel,Gutierrez,manuel.gutierrez2366@demo.io,ES,2025-11-08 18:49:39,smb
CUS-0008781,,Florencia,Araya,florencia.araya5971@demo.io,CL,2018-08-16 03:13:26,retail
CUS-0008782,,Jose,Diaz,jose.diaz5530@example.com,PE,2021-04-07 17:46:03,retail
CUS-0008783,,Alejandro,Valenzuela,alejandro.valenzuela9051@mail.test,ES,2022-07-14 01:36:52,retail
CUS-0008784,,Paula,Cortes,paula.cortes2570@synthetic.dev,CL,2019-07-24 23:07:14,retail
CUS-0008785,,Daniel,Espinoza,daniel.espinoza6279@example.com,CL,2025-05-03 05:18:13,retail
CUS-0008786,,Jose,Sepulveda,jose.sepulveda5620@demo.io,PE,2023-06-23 12:07:23,retail
CUS-0008787,,Benjamin,Contreras,benjamin.contreras5939@demo.io,CL,2022-06-08 20:49:41,retail
CUS-0008788,,Macarena,Diaz,macarena.diaz8428@demo.io,AR,2025-06-14 19:32:23,retail
CUS-0008789,,Camila,Aravena,camila.aravena4592@mail.test,BR,2018-01-02 11:33:28,retail
CUS-0008790,,Maximiliano,Munoz,maximiliano.munoz532@demo.io,CO,2021-01-24 23:16:39,retail
CUS-0008791,,Carlos,Salazar,carlos.salazar2165@example.com,AR,2021-03-15 16:01:09,retail
CUS-0008792,,Eduardo,Flores,eduardo.flores9782@lake.local,MX,2025-12-24 04:32:42,retail
CUS-0008793,,Gabriel,Munoz,gabriel.munoz7167@mail.test,AR,2023-04-24 07:35:30,retail
CUS-0008794,,Diego,Hernandez,diego.hernandez7560@example.com,CL,2023-01-06 19:47:03,retail
CUS-0008795,,Macarena,Pizarro,macarena.pizarro4733@example.com,BR,2019-08-01 05:31:13,retail
CUS-0008796,,Jose,Diaz,jose.diaz16@lake.local,CL,2022-06-23 21:37:16,retail
CUS-0008797,,Rodrigo,Rivera,rodrigo.rivera5033@lake.local,BR,2021-06-19 02:50:11,retail
CUS-0008798,,Catalina,Diaz,catalina.diaz600@synthetic.dev,MX,2018-05-28 15:44:07,retail
CUS-0008799,,Nicolas,Pino,nicolas.pino7020@demo.io,CL,2021-03-25 17:27:52,retail
CUS-0008800,,Sebastian,Flores,sebastian.flores9307@lake.local,ES,2019-06-12 02:09:19,retail
CUS-0008801,,Diego,Tapia,diego.tapia567@synthetic.dev,AR,2022-06-28 23:33:20,smb
CUS-0008802,,Daniel,Gutierrez,daniel.gutierrez1574@synthetic.dev,CL,2024-04-14 02:11:03,smb
CUS-0008803,,Lucia,Ortiz,lucia.ortiz9968@synthetic.dev,AR,2019-11-06 16:49:23,smb
CUS-0008804,,Carmen,Pino,carmen.pino7654@mail.test,ES,2020-12-13 05:28:32,retail
CUS-0008805,,Jose,Salazar,jose.salazar413@example.com,CL,2022-04-28 18:58:54,smb
CUS-0008806,,Isabel,Pereira,isabel.pereira7807@synthetic.dev,BR,2021-04-25 23:43:29,smb
CUS-0008807,,Matias,Tapia,matias.tapia8643@demo.io,MX,2021-01-11 15:12:30,retail
CUS-0008808,,Daniela,Cortes,daniela.cortes1270@demo.io,CO,2022-06-30 10:58:48,enterprise
CUS-0008809,,Jose,Perez,jose.perez5577@lake.local,CL,2020-01-29 04:58:52,smb
CUS-0008810,,Felipe,Carvajal,felipe.carvajal7521@demo.io,BR,2018-12-30 13:44:48,retail
CUS-0008811,,Vicente,Romero,vicente.romero5470@lake.local,CL,2025-05-09 02:06:05,retail
CUS-0008812,,Constanza,Sepulveda,constanza.sepulveda9415@lake.local,CO,2023-06-18 06:21:53,retail
CUS-0008813,,Eduardo,Pereira,eduardo.pereira9450@demo.io,CL,2022-09-25 02:45:16,retail
CUS-0008814,,Paula,Bravo,paula.bravo1443@example.com,CL,2025-10-14 00:27:38,retail
CUS-0008815,,Felipe,Pino,felipe.pino5146@synthetic.dev,MX,2018-08-11 21:01:49,retail
CUS-0008816,,Trinidad,Valenzuela,trinidad.valenzuela9766@demo.io,CL,2022-02-06 06:00:44,retail
CUS-0008817,,Sofia,Pereira,sofia.pereira5913@example.com,US,2020-08-18 02:48:17,retail
CUS-0008818,,Tomas,Carrasco,tomas.carrasco6703@demo.io,CL,2018-09-30 01:28:01,retail
CUS-0008819,,Eduardo,Vargas,eduardo.vargas8307@lake.local,AR,2018-03-19 16:36:04,retail
CUS-0008820,,Catalina,Gomez,catalina.gomez1637@example.com,BR,2024-06-08 03:19:59,retail
CUS-0008821,,Nicolas,Rodriguez,nicolas.rodriguez358@lake.local,PE,2018-01-26 01:13:12,retail
CUS-0008822,,Magdalena,Contreras,magdalena.contreras9391@synthetic.dev,BR,2022-12-24 19:08:37,retail
CUS-0008823,,Constanza,Morales,constanza.morales2331@mail.test,MX,2019-01-24 02:47:54,smb
CUS-0008824,,Renata,Lopez,renata.lopez3946@example.com,CL,2021-06-09 04:36:27,enterprise
CUS-0008825,,Ana,Contreras,ana.contreras1723@lake.local,CL,2024-02-24 19:11:43,smb
CUS-0008826,,Rodrigo,Sepulveda,rodrigo.sepulveda22@mail.test,MX,2023-03-22 08:45:57,retail
CUS-0008827,,Luis,Castillo,luis.castillo8513@synthetic.dev,CL,2025-07-09 12:59:21,retail
CUS-0008828,,Tomas,Perez,tomas.perez4769@demo.io,BR,2020-06-21 13:04:15,retail
CUS-0008829,,Carlos,Gonzalez,carlos.gonzalez383@lake.local,CL,2019-01-07 19:15:11,retail
CUS-0008830,,Juan,Henriquez,juan.henriquez1560@synthetic.dev,BR,2025-05-25 08:33:36,retail
CUS-0008831,,Alejandro,Henriquez,alejandro.henriquez9069@lake.local,AR,2022-11-30 10:38:11,retail
CUS-0008832,,Andres,Diaz,andres.diaz6864@synthetic.dev,BR,2022-05-28 22:08:15,smb
CUS-0008833,,Macarena,Sepulveda,macarena.sepulveda1313@example.com,CL,2022-09-16 19:06:40,retail
CUS-0008834,,Maria,Gutierrez,maria.gutierrez6635@mail.test,CL,2025-06-18 06:37:45,retail
CUS-0008835,,Florencia,Tapia,florencia.tapia2204@lake.local,MX,2020-10-15 21:19:26,retail
CUS-0008836,,Amanda,Rivera,amanda.rivera2390@example.com,ES,2024-02-22 04:14:29,retail
CUS-0008837,,Maximiliano,Cortes,maximiliano.cortes9912@mail.test,CL,2018-09-29 18:53:51,retail
CUS-0008838,,Eduardo,Araya,eduardo.araya5235@lake.local,AR,2024-10-03 00:27:05,smb
CUS-0008839,,Constanza,Salazar,constanza.salazar2556@lake.local,CL,2019-11-25 10:07:32,retail
CUS-0008840,,Carmen,Araya,carmen.araya1809@lake.local,CL,2020-02-04 18:35:11,retail
CUS-0008841,,Cristobal,Soto,cristobal.soto3582@lake.local,ES,2019-01-01 02:23:53,retail
CUS-0008842,,Romina,Rivera,romina.rivera6816@example.com,CO,2025-07-26 10:53:51,retail
CUS-0008843,,Sofia,Arancibia,sofia.arancibia3181@example.com,CL,2020-05-13 10:46:02,retail
CUS-0008844,,Maximiliano,Cordero,maximiliano.cordero1116@lake.local,ES,2025-10-29 19:02:16,smb
CUS-0008845,,Florencia,Diaz,florencia.diaz2084@mail.test,US,2021-08-17 11:01:26,retail
CUS-0008846,,Javier,Alvarez,javier.alvarez6835@demo.io,CL,2022-10-13 21:26:32,retail
CUS-0008847,,Rodrigo,Pizarro,rodrigo.pizarro9923@mail.test,AR,2018-08-24 18:41:37,retail
CUS-0008848,,Juan,Arancibia,juan.arancibia4839@synthetic.dev,CL,2023-04-21 02:04:45,retail
CUS-0008849,,Fernanda,Gutierrez,fernanda.gutierrez4606@example.com,BR,2025-09-14 14:50:39,enterprise
CUS-0008850,,Alejandro,Hernandez,alejandro.hernandez2157@demo.io,CL,2025-10-10 11:42:39,retail
