lead_id,first_name,last_name,email,source,status,score,created_at
LED-0001505,Maximiliano,Arancibia,maximiliano.arancibia4038@demo.io,ads,contacted,44,2025-01-23 06:45:53
LED-0001506,Daniela,Vasquez,daniela.vasquez8391@lake.local,web,contacted,92,2022-01-10 07:02:52
LED-0001507,Alejandro,Rojas,alejandro.rojas3004@example.com,web,qualified,12,2022-05-22 12:59:48
LED-0001508,Fernanda,Munoz,fernanda.munoz2121@lake.local,web,contacted,40,2025-12-14 16:48:19
LED-0001509,Martina,Pizarro,martina.pizarro32@synthetic.dev,ads,converted,24,2023-08-30 01:49:22
LED-0001510,Camila,Carvajal,camila.carvajal2243@demo.io,web,contacted,75,2023-12-26 19:57:40
LED-0001511,Magdalena,Perez,magdalena.perez1753@mail.test,referral,contacted,40,2025-10-31 19:55:24
LED-0001512,Daniel,Rojas,daniel.rojas7820@demo.io,referral,contacted,85,2025-07-16 05:30:26
LED-0001513,Ignacio,Alvarez,ignacio.alvarez6443@example.com,referral,converted,13,2023-02-01 03:00:03
LED-0001514,Maria,Pino,maria.pino2856@lake.local,event,qualified,99,2023-08-03 23:01:52
LED-0001515,Martina,Diaz,martina.diaz8245@example.com,cold_call,qualified,99,2025-04-02 20:33:35
LED-0001516,Fernanda,Cordero,fernanda.cordero2660@example.com,web,lost,33,2023-09-19 10:17:40
LED-0001517,Fernanda,Lopez,fernanda.lopez252@demo.io,web,converted,12,2022-05-06 02:54:03
LED-0001518,Carlos,Araya,carlos.araya8078@mail.test,web,qualified,32,2023-03-26 18:08:27
LED-0001519,Pedro,Torres,pedro.torres5878@synthetic.dev,referral,contacted,78,2025-10-05 23:52:19
LED-0001520,Felipe,Vasquez,felipe.vasquez5591@example.com,web,qualified,88,2023-07-15 23:51:09
LED-0001521,Florencia,Contreras,florencia.contreras9997@synthetic.dev,ads,new,17,2022-12-10 21:43:31
LED-0001522,Isabel,Munoz,isabel.munoz3966@synthetic.dev,event,converted,95,2025-05-26 15:39:45
LED-0001523,Trinidad,Gonzalez,trinidad.gonzalez9862@demo.io,referral,contacted,10,2024-03-07 10:19:03
LED-0001524,Nicolas,Diaz,nicolas.diaz7137@demo.io,event,new,11,2022-02-22 12:16:13
LED-0001525,Cristobal,Salazar,cristobal.salazar5452@demo.io,referral,qualified,63,2022-03-30 14:36:45
LED-0001526,Sofia,Sepulveda,sofia.sepulveda1321@example.com,referral,new,43,2025-11-22 13:21:40
LED-0001527,Antonia,Carrasco,antonia.carrasco8967@demo.io,referral,new,92,2022-07-23 22:26:17
LED-0001528,Cristobal,Lopez,cristobal.lopez5260@demo.io,web,lost,58,2023-09-22 03:58:07
LED-0001529,Luis,Pizarro,luis.pizarro7273@lake.local,referral,contacted,11,2025-02-16 12:54:04
LED-0001530,Manuel,Silva,manuel.silva884@mail.test,web,lost,97,2022-05-12 06:48:56
LED-0001531,Juan,Carvajal,juan.carvajal4272@lake.local,ads,contacted,50,2024-11-27 16:37:34
LED-0001532,Vicente,Carrasco,vicente.carrasco5706@lake.local,referral,contacted,52,2025-08-29 03:10:16
LED-0001533,Diego,Cordero,diego.cordero1197@mail.test,web,qualified,13,2022-02-12 17:10:18
LED-0001534,Maria,Saavedra,maria.saavedra2977@lake.local,web,contacted,91,2024-06-28 17:31:03
LED-0001535,Emilia,Ortiz,emilia.ortiz1171@mail.test,web,qualified,80,2024-11-22 17:02:22
LED-0001536,Manuel,Cordero,manuel.cordero5121@demo.io,ads,new,74,2025-06-20 13:11:23
LED-0001537,Juan,Reyes,juan.reyes1156@synthetic.dev,web,qualified,85,2024-05-26 18:54:56
LED-0001538,Carlos,Rivera,carlos.rivera4469@demo.io,event,contacted,32,2023-01-07 12:23:44
LED-0001539,Emilia,Vega,emilia.vega4902@lake.local,web,new,44,2022-05-29 12:57:57
LED-0001540,Javier,Contreras,javier.contreras5402@synthetic.dev,cold_call,qualified,47,2023-04-20 21:26:34
LED-0001541,Vicente,Vargas,vicente.vargas5524@demo.io,cold_call,new,37,2025-08-03 08:48:39
LED-0001542,Nicolas,Riquelme,nicolas.riquelme9707@synthetic.dev,web,new,63,2024-01-27 21:01:34
LED-0001543,Tomas,Vega,tomas.vega6566@synthetic.dev,ads,converted,34,2024-09-30 02:17:27
LED-0001544,Felipe,Castillo,felipe.castillo1956@example.com,referral,lost,0,2023-05-07 05:35:37
LED-0001545,Javier,Reyes,javier.reyes45@demo.io,web,qualified,22,2025-01-03 20:18:43
LED-0001546,Martina,Saavedra,martina.saavedra7329@demo.io,event,new,69,2023-06-17 21:08:43
LED-0001547,Paula,Contreras,paula.contreras147@demo.io,event,contacted,9,2023-03-13 11:38:57
LED-0001548,Antonia,Torres,antonia.torres5116@synthetic.dev,event,contacted,82,2024-06-19 11:43:47
LED-0001549,Gabriel,Castillo,gabriel.castillo8335@demo.io,web,qualified,50,2024-04-15 11:51:55
LED-0001550,Macarena,Araya,macarena.araya5036@example.com,referral,new,95,2024-03-06 11:51:39
LED-0001551,Tomas,Silva,tomas.silva5102@demo.io,referral,qualified,2,2024-04-03 06:42:47
LED-0001552,Luis,Flores,luis.flores9095@lake.local,event,new,69,2022-04-29 13:31:33
LED-0001553,Carmen,Martinez,carmen.martinez8966@lake.local,event,contacted,14,2025-10-18 23:39:58
LED-0001554,Rodrigo,Pino,rodrigo.pino8733@synthetic.dev,referral,new,96,2025-04-04 01:47:24
LED-0001555,Paula,Castro,paula.castro4786@mail.test,referral,new,98,2025-11-13 00:41:53
LED-0001556,Constanza,Rivera,constanza.rivera4181@demo.io,web,new,97,2025-03-05 06:31:58
LED-0001557,Gabriel,Toro,gabriel.toro7317@lake.local,web,contacted,74,2022-03-23 17:32:47
LED-0001558,Carlos,Toro,carlos.toro1843@synthetic.dev,event,contacted,15,2024-09-16 00:19:05
LED-0001559,Sebastian,Contreras,sebastian.contreras7776@lake.local,cold_call,lost,74,2023-03-17 21:49:45
LED-0001560,Romina,Salazar,romina.salazar5795@synthetic.dev,web,contacted,34,2024-10-17 21:41:09
LED-0001561,Paula,Gonzalez,paula.gonzalez9383@example.com,web,new,85,2025-07-18 13:16:49
LED-0001562,Diego,Perez,diego.perez1465@lake.local,ads,contacted,8,2025-03-24 17:51:06
LED-0001563,Luis,Cordero,luis.cordero8994@lake.local,ads,contacted,69,2025-10-17 08:47:01
LED-0001564,Renata,Salazar,renata.salazar6487@synthetic.dev,web,qualified,35,2025-06-26 12:32:34
LED-0001565,Romina,Fuentes,romina.fuentes9868@lake.local,web,lost,18,2022-01-19 20:53:13
LED-0001566,Luis,Carrasco,luis.carrasco4158@lake.local,web,contacted,84,2022-03-03 06:58:00
LED-0001567,Maria,Vasquez,maria.vasquez2650@example.com,web,contacted,83,2023-02-27 18:37:14
LED-0001568,Maria,Perez,maria.perez5719@synthetic.dev,web,new,90,2022-03-02 02:04:59
LED-0001569,Benjamin,Espinoza,benjamin.espinoza6725@demo.io,ads,new,42,2022-11-11 11:36:35
LED-0001570,Rodrigo,Bravo,rodrigo.bravo8059@synthetic.dev,ads,converted,14,2025-03-02 02:15:01
LED-0001571,Cristobal,Gomez,cristobal.gomez4098@synthetic.dev,referral,new,87,2022-12-27 02:59:38
LED-0001572,Tomas,Arancibia,tomas.arancibia5668@lake.local,ads,new,24,2025-06-17 21:22:48
LED-0001573,Florencia,Gutierrez,florencia.gutierrez8108@demo.io,cold_call,contacted,51,2022-02-17 15:54:01
LED-0001574,Constanza,Martinez,constanza.martinez7396@synthetic.dev,referral,converted,70,2024-06-05 20:51:19
LED-0001575,Ana,Salazar,ana.salazar6126@mail.test,web,contacted,81,2025-05-05 21:38:11
LED-0001576,Catalina,Sepulveda,catalina.sepulveda2030@example.com,web,qualified,44,2024-01-06 02:23:52
LED-0001577,Fernanda,Pizarro,fernanda.pizarro9364@synthetic.dev,cold_call,new,23,2025-11-19 01:25:57
LED-0001578,Diego,Rodriguez,diego.rodriguez6891@example.com,web,lost,99,2024-12-26 19:38:53
LED-0001579,Eduardo,Rodriguez,eduardo.rodriguez2255@example.com,event,qualified,98,2023-07-29 19:07:11
LED-0001580,Javier,Sandoval,javier.sandoval7424@mail.test,referral,contacted,23,2022-04-06 04:10:06
LED-0001581,Paula,Lopez,paula.lopez6568@mail.test,cold_call,qualified,65,2023-05-26 21:22:54
LED-0001582,Daniel,Espinoza,daniel.espinoza6072@synthetic.dev,web,contacted,29,2023-10-20 16:54:59
LED-0001583,Daniel,Gutierrez,daniel.gutierrez6212@synthetic.dev,web,contacted,31,2025-10-29 23:21:35
LED-0001584,Matias,Vera,matias.vera7799@demo.io,web,lost,30,2025-08-06 03:00:18
LED-0001585,Florencia,Pereira,florencia.pereira7664@synthetic.dev,web,new,9,2022-10-17 23:13:57
LED-0001586,Andres,Sepulveda,andres.sepulveda5899@example.com,referral,contacted,20,2023-10-28 22:42:09
LED-0001587,Martina,Alvarez,martina.alvarez9441@example.com,web,converted,35,2022-05-10 23:40:09
LED-0001588,Carmen,Ortiz,carmen.ortiz7630@synthetic.dev,referral,qualified,82,2022-05-04 05:57:54
LED-0001589,Eduardo,Vega,eduardo.vega19@mail.test,cold_call,contacted,86,2025-09-11 08:30:50
LED-0001590,Diego,Martinez,diego.martinez7560@demo.io,web,qualified,67,2024-11-26 10:57:48
LED-0001591,Matias,Gonzalez,matias.gonzalez6440@demo.io,event,contacted,75,2022-04-09 07:22:28
LED-0001592,Fernanda,Henriquez,fernanda.henriquez5317@synthetic.dev,web,new,57,2023-12-26 20:49:41
LED-0001593,Alejandro,Cortes,alejandro.cortes6778@lake.local,event,new,44,2023-09-14 08:19:56
LED-0001594,Carlos,Pizarro,carlos.pizarro4492@mail.test,ads,qualified,13,2023-12-03 22:48:04
LED-0001595,Antonia,Vega,antonia.vega3318@synthetic.dev,event,new,32,2023-08-26 15:02:15
LED-0001596,Magdalena,Carrasco,magdalena.carrasco5311@demo.io,referral,new,55,2022-08-10 20:15:05
LED-0001597,Cristobal,Flores,cristobal.flores9603@mail.test,event,lost,46,2023-03-05 16:51:11
LED-0001598,Trinidad,Vera,trinidad.vera4338@example.com,web,qualified,8,2023-10-10 21:53:31
LED-0001599,Andres,Rodriguez,andres.rodriguez3631@example.com,web,new,98,2022-10-22 03:21:22
LED-0001600,Andres,Henriquez,andres.henriquez8367@example.com,referral,qualified,15,2023-04-11 13:22:04
LED-0001601,Andres,Flores,andres.flores1863@example.com,web,qualified,49,2023-08-30 04:07:02
LED-0001602,Romina,Contreras,romina.contreras7664@example.com,event,new,69,2022-11-07 15:55:36
LED-0001603,Ana,Vega,ana.vega3114@synthetic.dev,web,new,3,2024-10-10 22:56:40
LED-0001604,Valentina,Tapia,valentina.tapia973@lake.local,web,converted,93,2025-02-07 23:44:50
LED-0001605,Alejandro,Gomez,alejandro.gomez4991@mail.test,web,contacted,46,2025-04-14 01:33:08
LED-0001606,Emilia,Valenzuela,emilia.valenzuela5659@synthetic.dev,ads,contacted,60,2025-05-19 22:54:31
LED-0001607,Romina,Vera,romina.vera2542@demo.io,event,contacted,100,2022-03-22 13:23:14
LED-0001608,Benjamin,Riquelme,benjamin.riquelme7222@synthetic.dev,cold_call,new,33,2023-02-11 07:00:22
LED-0001609,Manuel,Salazar,manuel.salazar8204@example.com,event,contacted,27,2023-09-23 18:21:08
LED-0001610,Nicolas,Gonzalez,nicolas.gonzalez8619@example.com,web,contacted,85,2025-04-03 05:17:31
LED-0001611,Andres,Ortiz,andres.ortiz5057@example.com,referral,lost,95,2025-01-02 09:43:25
LED-0001612,Ana,Saavedra,ana.saavedra5365@lake.local,event,converted,61,2025-11-05 13:07:25
LED-0001613,Juan,Silva,juan.silva9924@lake.local,ads,contacted,74,2023-10-03 13:15:35
LED-0001614,Tomas,Fuentes,tomas.fuentes6450@demo.io,referral,qualified,45,2023-06-22 11:27:03
LED-0001615,Rodrigo,Diaz,rodrigo.diaz5402@lake.local,referral,contacted,66,2025-07-05 08:28:12
LED-0001616,Carlos,Rivera,carlos.rivera9242@synthetic.dev,referral,converted,23,2022-11-14 10:16:08
LED-0001617,Javier,Valenzuela,javier.valenzuela9682@synthetic.dev,cold_call,contacted,81,2022-09-21 07:50:39
LED-0001618,Daniela,Rivera,daniela.rivera7194@example.com,web,qualified,32,2024-04-25 08:50:37
LED-0001619,Maria,Pino,maria.pino4013@demo.io,event,qualified,52,2024-03-11 05:26:03
LED-0001620,Isabel,Martinez,isabel.martinez1315@synthetic.dev,referral,contacted,11,2022-09-02 15:04:03
LED-0001621,Jose,Pereira,jose.pereira6940@example.com,web,contacted,100,2025-10-09 08:44:18
LED-0001622,Andres,Perez,andres.perez8259@mail.test,cold_call,new,70,2022-02-03 03:23:21
LED-0001623,Eduardo,Valenzuela,eduardo.valenzuela308@synthetic.dev,web,contacted,37,2025-03-26 19:24:16
LED-0001624,Constanza,Carvajal,constanza.carvajal9729@mail.test,referral,qualified,71,2022-12-18 03:23:59
LED-0001625,Benjamin,Henriquez,benjamin.henriquez2125@lake.local,web,contacted,46,2023-11-09 09:32:40
LED-0001626,Andres,Vera,andres.vera7568@example.com,event,lost,93,2025-09-15 20:09:27
LED-0001627,Tomas,Toro,tomas.toro7864@demo.io,web,contacted,27,2025-12-02 00:38:37
LED-0001628,Sofia,Silva,sofia.silva4370@mail.test,ads,new,97,2024-05-28 21:37:49
LED-0001629,Eduardo,Riquelme,eduardo.riquelme757@example.com,referral,contacted,68,2022-07-28 06:59:30
LED-0001630,Ana,Romero,ana.romero7813@synthetic.dev,cold_call,contacted,53,2022-12-14 10:38:33
LED-0001631,Ana,Toro,ana.toro5959@lake.local,referral,new,36,2025-11-10 06:27:17
LED-0001632,Sofia,Hernandez,sofia.hernandez9126@demo.io,web,lost,21,2023-09-06 18:43:12
LED-0001633,Sofia,Cordero,sofia.cordero694@synthetic.dev,web,new,74,2024-09-03 11:38:11
LED-0001634,Renata,Rivera,renata.rivera4453@demo.io,referral,converted,0,2024-10-16 15:00:05
LED-0001635,Eduardo,Riquelme,eduardo.riquelme142@synthetic.dev,referral,qualified,20,2023-11-21 20:06:39
LED-0001636,Camila,Saavedra,camila.saavedra5101@mail.test,referral,qualified,73,2022-11-15 20:00:47
LED-0001637,Agustina,Castillo,agustina.castillo3809@mail.test,event,qualified,57,2025-02-11 19:01:37
LED-0001638,Antonia,Martinez,antonia.martinez1930@mail.test,ads,qualified,6,2025-05-01 19:16:14
LED-0001639,Ana,Perez,ana.perez2637@synthetic.dev,referral,contacted,16,2025-08-26 10:38:18
LED-0001640,Maria,Gomez,maria.gomez4502@example.com,event,converted,81,2025-10-05 20:32:11
LED-0001641,Romina,Cordero,romina.cordero4805@example.com,web,converted,26,2023-09-28 00:48:39
LED-0001642,Cristobal,Hernandez,cristobal.hernandez738@demo.io,web,new,41,2024-11-23 11:51:32
LED-0001643,Ana,Gonzalez,ana.gonzalez4227@mail.test,referral,new,72,2022-01-11 00:00:53
LED-0001644,Cristobal,Soto,cristobal.soto9705@lake.local,cold_call,contacted,62,2023-11-14 08:43:51
LED-0001645,Magdalena,Gomez,magdalena.gomez5015@mail.test,web,contacted,45,2025-07-18 12:53:21
LED-0001646,Daniela,Torres,daniela.torres7430@demo.io,ads,new,70,2023-03-26 21:42:22
LED-0001647,Vicente,Fuentes,vicente.fuentes35@mail.test,web,new,12,2023-05-29 15:01:01
LED-0001648,Lucia,Hernandez,lucia.hernandez8129@example.com,web,qualified,4,2022-06-03 05:02:59
LED-0001649,Diego,Pizarro,diego.pizarro9540@example.com,ads,contacted,34,2024-11-22 18:06:56
LED-0001650,Florencia,Vargas,florencia.vargas7706@mail.test,web,lost,23,2024-01-04 17:52:12
LED-0001651,Maria,Hernandez,maria.hernandez2088@lake.local,cold_call,qualified,28,2022-10-27 02:08:50
LED-0001652,Rodrigo,Bravo,rodrigo.bravo7359@demo.io,web,contacted,42,2024-08-13 18:22:14
LED-0001653,Matias,Salazar,matias.salazar2074@lake.local,ads,new,89,2024-05-16 05:56:14
LED-0001654,Ignacio,Flores,ignacio.flores5104@lake.local,web,qualified,75,2022-01-22 04:12:56
LED-0001655,Cristobal,Rodriguez,cristobal.rodriguez4436@lake.local,event,new,100,2025-02-18 13:37:07
LED-0001656,Benjamin,Romero,benjamin.romero1058@demo.io,web,contacted,60,2023-01-08 04:56:45
LED-0001657,Carmen,Rodriguez,carmen.rodriguez9159@demo.io,event,contacted,11,2023-02-09 20:35:06
LED-0001658,Maximiliano,Toro,maximiliano.toro8387@synthetic.dev,web,contacted,22,2024-11-03 16:38:30
LED-0001659,Antonia,Vasquez,antonia.vasquez261@lake.local,event,lost,57,2023-12-19 11:06:56
LED-0001660,Ignacio,Diaz,ignacio.diaz6769@example.com,event,lost,53,2023-06-22 07:48:38
LED-0001661,Ignacio,Lopez,ignacio.lopez4811@demo.io,cold_call,new,23,2023-08-11 16:08:52
LED-0001662,Valentina,Torres,valentina.torres4515@mail.test,referral,contacted,26,2025-01-28 06:13:34
LED-0001663,Juan,Vasquez,juan.vasquez4475@example.com,referral,converted,51,2024-12-07 22:19:55
LED-0001664,Diego,Gonzalez,diego.gonzalez3702@lake.local,ads,lost,96,2023-01-10 05:51:20
LED-0001665,Martina,Toro,martina.toro646@example.com,web,contacted,93,2022-03-18 14:37:43
LED-0001666,Alejandro,Hernandez,alejandro.hernandez5948@example.com,web,lost,72,2022-06-17 07:34:58
LED-0001667,Alejandro,Hernandez,alejandro.hernandez8931@synthetic.dev,web,qualified,36,2025-04-22 19:03:38
LED-0001668,Romina,Saavedra,romina.saavedra2366@example.com,referral,qualified,30,2024-03-06 07:33:09
LED-0001669,Magdalena,Soto,magdalena.soto7306@example.com,web,qualified,46,2022-12-18 03:31:20
LED-0001670,Renata,Lopez,renata.lopez1271@synthetic.dev,event,qualified,49,2023-10-11 21:09:48
LED-0001671,Antonia,Rojas,antonia.rojas4690@synthetic.dev,referral,contacted,20,2023-01-26 22:38:24
LED-0001672,Valentina,Cortes,valentina.cortes6071@mail.test,web,new,24,2025-06-09 03:04:11
LED-0001673,Tomas,Diaz,tomas.diaz5274@lake.local,referral,new,26,2023-08-19 04:23:24
LED-0001674,Tomas,Riquelme,tomas.riquelme1380@lake.local,event,qualified,95,2024-11-29 21:19:37
LED-0001675,Camila,Silva,camila.silva7914@demo.io,ads,contacted,44,2024-02-18 00:59:00
LED-0001676,Carmen,Cortes,carmen.cortes6709@demo.io,event,lost,23,2024-10-29 19:44:50
LED-0001677,Ana,Castro,ana.castro6934@example.com,referral,converted,91,2022-08-08 05:24:51
LED-0001678,Nicolas,Carvajal,nicolas.carvajal5225@mail.test,cold_call,contacted,32,2022-08-05 10:46:22
LED-0001679,Josefa,Arancibia,josefa.arancibia2426@synthetic.dev,web,new,47,2023-02-22 05:53:06
LED-0001680,Agustina,Contreras,agustina.contreras3013@example.com,web,qualified,30,2022-04-20 02:23:01
LED-0001681,Gabriel,Bravo,gabriel.bravo6754@synthetic.dev,cold_call,new,29,2025-04-08 03:07:50
LED-0001682,Amanda,Sandoval,amanda.sandoval3411@synthetic.dev,web,lost,68,2024-01-02 20:00:22
LED-0001683,Paula,Pereira,paula.pereira2494@mail.test,web,contacted,51,2024-01-12 23:19:06
LED-0001684,Magdalena,Ortiz,magdalena.ortiz5569@lake.local,web,lost,21,2023-06-05 22:08:00
LED-0001685,Isabel,Saavedra,isabel.saavedra6378@lake.local,web,new,77,2022-08-17 04:13:40
LED-0001686,Amanda,Rojas,amanda.rojas9039@mail.test,event,lost,67,2025-06-09 20:35:24
LED-0001687,Macarena,Gomez,macarena.gomez4064@mail.test,event,qualified,72,2024-11-15 05:08:36
LED-0001688,Romina,Silva,romina.silva1379@synthetic.dev,event,contacted,43,2023-11-18 03:01:37
LED-0001689,Manuel,Carvajal,manuel.carvajal8108@lake.local,web,new,52,2025-05-08 21:04:09
LED-0001690,Pablo,Saavedra,pablo.saavedra4281@example.com,referral,new,39,2025-10-18 08:44:11
LED-0001691,Pedro,Rivera,pedro.rivera5885@lake.local,web,qualified,6,2022-08-15 04:49:56
LED-0001692,Alejandro,Alvarez,alejandro.alvarez1651@mail.test,referral,contacted,46,2023-01-09 02:37:09
LED-0001693,Magdalena,Rojas,magdalena.rojas3736@mail.test,cold_call,qualified,2,2022-09-23 05:50:25
LED-0001694,Ignacio,Contreras,ignacio.contreras9243@lake.local,web,qualified,70,2023-08-31 16:52:37
LED-0001695,Renata,Hernandez,renata.hernandez9811@lake.local,referral,qualified,75,2025-08-21 08:50:56
LED-0001696,Martina,Carvajal,martina.carvajal9145@mail.test,web,lost,41,2024-01-13 12:53:40
LED-0001697,Andres,Gomez,andres.gomez3135@demo.io,web,new,94,2025-10-01 07:37:41
LED-0001698,Rodrigo,Sepulveda,rodrigo.sepulveda550@example.com,web,new,84,2025-07-09 18:54:10
LED-0001699,Matias,Hernandez,matias.hernandez4328@mail.test,web,new,15,2025-11-09 16:06:27
LED-0001700,Paula,Lopez,paula.lopez5472@demo.io,web,contacted,46,2023-11-28 06:07:05
LED-0001701,Alejandro,Vasquez,alejandro.vasquez3930@mail.test,ads,contacted,39,2025-08-31 06:48:27
LED-0001702,Romina,Araya,romina.araya9261@example.com,event,new,29,2025-05-29 04:51:59
LED-0001703,Matias,Aravena,matias.aravena9333@demo.io,web,new,48,2023-04-12 18:22:48
LED-0001704,Matias,Aravena,matias.aravena4779@mail.test,web,lost,30,2025-10-17 05:00:29
LED-0001705,Rodrigo,Pizarro,rodrigo.pizarro3470@demo.io,web,qualified,76,2022-10-28 22:11:08
LED-0001706,Cristobal,Saavedra,cristobal.saavedra1515@mail.test,web,contacted,40,2023-08-27 23:40:16
LED-0001707,Matias,Tapia,matias.tapia8864@demo.io,ads,new,39,2024-02-07 10:57:48
LED-0001708,Renata,Vera,renata.vera4440@mail.test,ads,contacted,8,2022-07-18 07:15:37
LED-0001709,Benjamin,Pizarro,benjamin.pizarro665@example.com,web,new,79,2023-12-31 13:43:13
LED-0001710,Florencia,Reyes,florencia.reyes6488@synthetic.dev,event,contacted,63,2023-07-31 22:43:18
LED-0001711,Javier,Riquelme,javier.riquelme2700@example.com,ads,new,9,2023-03-20 06:15:35
LED-0001712,Gabriel,Toro,gabriel.toro3254@synthetic.dev,web,lost,5,2023-12-22 11:19:04
LED-0001713,Cristobal,Fuentes,cristobal.fuentes727@example.com,referral,new,47,2022-12-18 20:22:51
LED-0001714,Agustina,Sandoval,agustina.sandoval6953@example.com,cold_call,contacted,83,2023-04-19 10:16:42
LED-0001715,Daniela,Toro,daniela.toro3847@mail.test,web,qualified,92,2023-09-01 12:26:44
LED-0001716,Romina,Arancibia,romina.arancibia8269@example.com,ads,contacted,71,2022-05-24 22:47:06
LED-0001717,Magdalena,Tapia,magdalena.tapia4429@example.com,web,converted,15,2023-07-28 23:40:39
LED-0001718,Magdalena,Romero,magdalena.romero728@demo.io,web,contacted,17,2022-09-23 04:11:54
LED-0001719,Matias,Pereira,matias.pereira5411@demo.io,ads,contacted,35,2025-08-28 05:29:41
LED-0001720,Carlos,Toro,carlos.toro9633@lake.local,web,contacted,70,2022-02-26 19:32:09
LED-0001721,Cristobal,Vega,cristobal.vega3701@demo.io,web,new,67,2025-06-09 21:03:44
LED-0001722,Manuel,Pino,manuel.pino7179@lake.local,web,new,87,2022-02-09 21:25:42
LED-0001723,Pablo,Hernandez,pablo.hernandez6065@mail.test,event,qualified,70,2024-07-02 00:46:11
LED-0001724,Florencia,Hernandez,florencia.hernandez3722@synthetic.dev,web,new,92,2025-02-09 21:25:59
LED-0001725,Antonia,Castro,antonia.castro8912@lake.local,web,qualified,21,2022-08-05 10:26:59
LED-0001726,Tomas,Contreras,tomas.contreras9036@lake.local,event,qualified,62,2023-03-09 06:06:13
LED-0001727,Eduardo,Riquelme,eduardo.riquelme8465@demo.io,event,contacted,80,2025-10-05 22:17:55
LED-0001728,Sofia,Reyes,sofia.reyes6281@mail.test,ads,lost,49,2023-08-31 12:56:20
LED-0001729,Sebastian,Rojas,sebastian.rojas2625@example.com,ads,contacted,41,2022-03-16 02:11:47
LED-0001730,Pedro,Martinez,pedro.martinez7798@mail.test,referral,qualified,21,2024-04-02 19:43:43
LED-0001731,Juan,Soto,juan.soto478@example.com,ads,converted,83,2023-04-12 01:27:29
LED-0001732,Isabel,Saavedra,isabel.saavedra2946@mail.test,web,new,90,2025-02-01 13:01:59
LED-0001733,Amanda,Carrasco,amanda.carrasco4030@synthetic.dev,web,new,90,2024-03-27 18:55:11
LED-0001734,Renata,Vega,renata.vega25@demo.io,event,new,36,2024-06-16 00:38:22
LED-0001735,Matias,Castro,matias.castro2210@example.com,web,lost,89,2024-01-15 01:52:15
LED-0001736,Nicolas,Cordero,nicolas.cordero9921@demo.io,referral,qualified,27,2024-03-12 01:12:52
LED-0001737,Felipe,Tapia,felipe.tapia684@lake.local,web,new,32,2024-06-05 04:45:06
LED-0001738,Amanda,Pizarro,amanda.pizarro4488@demo.io,web,contacted,23,2022-08-27 02:39:42
LED-0001739,Carmen,Saavedra,carmen.saavedra5679@example.com,event,qualified,15,2023-02-23 17:43:11
LED-0001740,Tomas,Contreras,tomas.contreras8760@lake.local,web,new,46,2022-07-24 01:32:28
LED-0001741,Ignacio,Henriquez,ignacio.henriquez4740@mail.test,web,qualified,40,2025-05-15 13:48:28
LED-0001742,Andres,Lopez,andres.lopez2614@synthetic.dev,referral,lost,77,2023-02-27 04:44:51
LED-0001743,Maximiliano,Lopez,maximiliano.lopez3920@example.com,web,lost,100,2025-11-12 17:22:03
LED-0001744,Catalina,Romero,catalina.romero7697@example.com,event,new,8,2022-04-15 18:28:20
LED-0001745,Daniel,Arancibia,daniel.arancibia9470@mail.test,cold_call,contacted,86,2022-04-29 23:43:47
LED-0001746,Felipe,Henriquez,felipe.henriquez8132@mail.test,web,qualified,49,2022-08-30 12:44:28
LED-0001747,Luis,Bravo,luis.bravo3687@example.com,web,lost,25,2022-02-17 05:08:19
LED-0001748,Cristobal,Vasquez,cristobal.vasquez5589@example.com,web,new,93,2025-11-07 04:58:52
LED-0001749,Isabel,Pereira,isabel.pereira9308@synthetic.dev,referral,new,57,2025-06-18 09:24:20
LED-0001750,Javier,Perez,javier.perez8501@synthetic.dev,cold_call,new,29,2024-09-07 09:20:17
LED-0001751,Fernanda,Martinez,fernanda.martinez1595@example.com,referral,new,34,2023-01-03 08:13:24
LED-0001752,Renata,Rivera,renata.rivera5583@example.com,referral,converted,0,2022-12-05 03:17:00
LED-0001753,Maximiliano,Tapia,maximiliano.tapia7146@mail.test,ads,contacted,96,2024-02-27 04:59:13
LED-0001754,Macarena,Contreras,macarena.contreras5265@lake.local,ads,converted,89,2025-01-30 06:53:30
LED-0001755,Trinidad,Vega,trinidad.vega8858@mail.test,web,contacted,38,2022-01-14 18:36:36
LED-0001756,Camila,Ortiz,camila.ortiz1089@lake.local,web,contacted,53,2025-06-25 15:38:05
LED-0001757,Emilia,Silva,emilia.silva6368@demo.io,cold_call,contacted,60,2023-04-16 11:58:32
LED-0001758,Matias,Castro,matias.castro2171@demo.io,cold_call,qualified,84,2024-10-04 03:44:14
LED-0001759,Amanda,Carvajal,amanda.carvajal4668@mail.test,cold_call,qualified,83,2025-04-26 21:00:44
LED-0001760,Vicente,Torres,vicente.torres1867@synthetic.dev,event,converted,79,2025-06-12 09:34:15
LED-0001761,Carmen,Vega,carmen.vega2969@example.com,referral,new,31,2025-03-30 01:24:51
LED-0001762,Vicente,Pizarro,vicente.pizarro8297@synthetic.dev,web,contacted,6,2025-12-08 17:41:22
LED-0001763,Catalina,Pizarro,catalina.pizarro932@mail.test,web,qualified,64,2023-03-12 03:16:37
LED-0001764,Emilia,Lopez,emilia.lopez5171@mail.test,web,qualified,92,2025-08-15 08:13:20
